"STUDYID","DOMAIN","USUBJID","POOLID","CLSEQ","CLGRPID","CLSPID","CLTESTCD","CLTEST","CLCAT","CLSCAT","CLBODSYS","CLORRES","CLSTRESC","CLRESCAT","CLSTAT","CLREASND","CLLOC","CLEVAL","CLSEV","CLEXCLFL","CLREASEX","VISITDY","CLDTC","CLDY","CLTPT","CLTPTNUM","CLELTM","CLTPTREF","CLRFTDTC"
"GLP003","CL","107001628",NA,6307,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-06-26T13:59:07",13,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6308,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,14,"2007-06-27T12:05:52",14,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6309,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,15,"2007-06-28T14:38:04",15,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6310,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,16,"2007-06-29T14:10:48",16,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6311,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,17,"2007-06-30T14:07:19",17,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6312,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,18,"2007-07-01T11:57:42",18,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6313,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,19,"2007-07-02T12:23:46",19,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6314,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,20,"2007-07-03T10:12:17",20,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6315,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,21,"2007-07-04T13:31:37",21,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6316,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T14:13:25",22,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6317,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,23,"2007-07-06T11:19:40",23,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6318,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,24,"2007-07-07T13:45:14",24,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6319,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,25,"2007-07-08T13:38:33",25,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6320,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,26,"2007-07-09T09:07:11",26,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6321,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,27,"2007-07-10T12:58:02",27,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6322,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,28,"2007-07-11T13:12:37",28,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6323,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T13:06:54",29,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6324,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,30,"2007-07-13T11:15:21",30,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6325,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,31,"2007-07-14T10:20:13",31,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6326,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,32,"2007-07-15T10:03:37",32,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6327,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,33,"2007-07-16T10:15:24",33,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6328,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,34,"2007-07-17T10:22:08",34,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6329,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,35,"2007-07-18T10:11:23",35,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6330,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:09:09",36,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6331,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,37,"2007-07-20T07:50:48",37,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6332,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,38,"2007-07-21T15:12:32",38,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6333,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,39,"2007-07-22T14:46:55",39,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6334,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,40,"2007-07-23T08:06:55",40,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6335,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,41,"2007-07-24T10:41:26",41,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6336,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,42,"2007-07-25T10:01:49",42,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6337,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T07:09:00",2,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6338,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,26,"2007-07-09T06:01:00",26,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6339,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,27,"2007-07-10T06:12:00",27,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6340,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T06:20:00",29,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6341,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Postdose Necropsy","Postdose Necropsy",NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T11:41:42",43,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6342,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T15:34:11",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6343,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:07:10",22,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6344,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T08:15:15",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001628",NA,6345,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:49:48",22,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6346,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,1,"2007-06-14T15:56:54",1,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6347,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T15:35:55",2,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6348,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,3,"2007-06-16T15:10:51",3,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6349,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,4,"2007-06-17T11:01:19",4,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6350,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,5,"2007-06-18T10:43:52",5,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6351,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,6,"2007-06-19T15:39:43",6,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6352,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,7,"2007-06-20T12:00:44",7,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6353,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,8,"2007-06-21T11:23:52",8,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6354,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,12,"2007-06-25T14:31:59",12,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6355,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-06-26T13:59:09",13,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6356,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,14,"2007-06-27T12:05:53",14,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6357,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,15,"2007-06-28T14:38:06",15,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6358,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,16,"2007-06-29T14:10:49",16,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6359,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,17,"2007-06-30T14:07:20",17,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6360,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,18,"2007-07-01T11:57:43",18,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6361,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,19,"2007-07-02T12:23:49",19,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6362,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,20,"2007-07-03T10:12:19",20,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6363,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,21,"2007-07-04T13:31:38",21,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6364,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T14:13:28",22,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6365,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,23,"2007-07-06T11:19:48",23,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6366,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,24,"2007-07-07T13:45:33",24,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6367,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T13:07:04",29,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6368,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,30,"2007-07-13T11:15:23",30,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6369,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,31,"2007-07-14T10:20:14",31,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6370,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,32,"2007-07-15T10:03:38",32,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6371,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,33,"2007-07-16T10:15:26",33,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6372,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,34,"2007-07-17T10:22:10",34,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6373,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,35,"2007-07-18T10:11:24",35,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6374,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:09:11",36,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6375,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,37,"2007-07-20T07:50:49",37,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6376,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,38,"2007-07-21T15:12:39",38,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6377,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,39,"2007-07-22T14:46:57",39,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6378,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,40,"2007-07-23T08:06:56",40,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6379,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,41,"2007-07-24T10:41:28",41,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6380,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,42,"2007-07-25T10:01:51",42,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6381,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Mouth","Haircoat, abnormal",NA,NA,NA,"Mouth",NA,NA,NA,NA,9,"2007-06-22T12:14:36",9,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6382,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Mouth","Haircoat, abnormal",NA,NA,NA,"Mouth",NA,NA,NA,NA,10,"2007-06-23T16:21:03",10,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6383,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Chromorhinorrhea","Chromorhinorrhea",NA,NA,NA,NA,NA,NA,NA,NA,11,"2007-06-24T14:47:42",11,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6384,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Muzzle","Haircoat, abnormal",NA,NA,NA,"Muzzle",NA,NA,NA,NA,25,"2007-07-08T13:38:52",25,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6385,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Muzzle","Haircoat, abnormal",NA,NA,NA,"Muzzle",NA,NA,NA,NA,26,"2007-07-09T09:08:24",26,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6386,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Torn nail, Foretoe(s), left","Torn nail",NA,NA,NA,"Foretoe(s), left",NA,NA,NA,NA,26,"2007-07-09T09:08:24",26,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6387,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Torn nail, Foretoe(s), left","Torn nail",NA,NA,NA,"Foretoe(s), left",NA,NA,NA,NA,27,"2007-07-10T12:58:18",27,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6388,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Muzzle","Haircoat, abnormal",NA,NA,NA,"Muzzle",NA,NA,NA,NA,27,"2007-07-10T12:58:18",27,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6389,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Muzzle","Haircoat, abnormal",NA,NA,NA,"Muzzle",NA,NA,NA,NA,28,"2007-07-11T13:13:05",28,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6390,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Postdose Necropsy","Postdose Necropsy",NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T11:41:48",43,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6391,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T15:34:11",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6392,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:07:10",22,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6393,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T08:15:15",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001554",NA,6394,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:49:48",22,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6395,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T15:36:04",2,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6396,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,3,"2007-06-16T15:10:52",3,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6397,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,4,"2007-06-17T11:02:15",4,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6398,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,5,"2007-06-18T10:43:54",5,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6399,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,6,"2007-06-19T15:39:45",6,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6400,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,7,"2007-06-20T12:00:47",7,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6401,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,8,"2007-06-21T11:23:53",8,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6402,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,9,"2007-06-22T12:14:58",9,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6403,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,10,"2007-06-23T16:22:26",10,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6404,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,11,"2007-06-24T14:47:43",11,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6405,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,12,"2007-06-25T14:32:01",12,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6406,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-06-26T13:59:10",13,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6407,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,14,"2007-06-27T12:05:55",14,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6408,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,15,"2007-06-28T14:38:07",15,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6409,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,16,"2007-06-29T14:10:51",16,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6410,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,17,"2007-06-30T14:07:56",17,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6411,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,18,"2007-07-01T11:58:20",18,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6412,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,20,"2007-07-03T10:13:11",20,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6413,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,21,"2007-07-04T13:31:56",21,NA,NA,NA,NA,NA
"GLP003","CL","107001598",NA,6414,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T14:13:30",22,NA,NA,NA,NA,NA
